material_id,formula,n_pred_n0,n_target
mp-1027510,MoW(SeS)2,2.7819,0.0
mp-1177021,Li6MnV3(PO4)6,1.8319,0.0
mp-757171,Li3Co3SbO8,2.1614,0.0
mp-773191,Li6Cr3Sb3O16,1.9904,0.0
mp-774355,Li3Co2(SiO4)2,1.9045,0.0
mp-1219926,Pb2SeS,4.1955,0.0
mp-756126,MnV5O12,2.1897,0.0
mp-1210499,Nd2Sn3(PbS4)3,3.1237,0.0
mp-1293505,CrBiO4,2.4753,0.0
mp-6287,Cu6Hg3(AsS3)4,3.4016,0.0
mp-760309,Mn2F7,1.943,0.0
mp-1025685,Te4Mo3Se2,2.6411,0.0
mp-766226,MnV2Fe3(PO4)6,2.051,0.0
mp-1219720,PtSeS,3.3307,0.0
mp-1197404,Y2Sn3(PbS4)3,3.1624,0.0
mp-1176984,Li6MnV3(PO4)6,1.8943,0.0
mp-1223998,In(BiSe2)3,3.8602,0.0
mp-1105724,Ba2ErGaTe5,2.8441,0.0
mp-764383,MnFeCo(PO4)3,2.3108,0.0
mp-764933,Li10Mn2Fe3Ni3O16,2.3057,0.0
mp-2956,Co2(GeS)3,4.6673,0.0
mp-17151,UCrO4,2.4832,0.0
mp-760896,K4Li5Mn2O8,1.8758,0.0
mp-1314950,Li2Ni3SnO8,2.8752,0.0
mp-558183,MoS2N2Cl5,1.8596,0.0
mp-1245411,Ca5(AgN2)2,2.991,0.0
mp-560187,SrCuAs2O7,2.0365,0.0
mp-760113,Li4V3P8O29,1.9803,0.0
mp-1080307,CeSe2,2.6989,0.0
mp-772511,Li4Co3Sn5O16,2.1394,0.0
mvc-14848,CaCu2(P2O7)2,2.4196,0.0
mp-541175,Sc7CoI12,2.478,0.0
mp-685218,Fe2CoO4,2.4058,0.0
mp-1112692,Cs2KTlI6,1.8943,0.0
mp-540145,Fe(PO3)5,1.6323,0.0
mp-1191008,Y3AlFeS7,2.8253,0.0
mp-18758,Co2GeO4,2.3296,0.0
mp-758406,Li4V3P8O29,2.0186,0.0
mp-1177396,Li4Mn3V2Cr(PO4)6,1.8526,0.0
mp-777144,Ti3Cu2Te(PO4)6,2.088,0.0
mp-774622,Li4V2Cr3Sb3O16,2.1198,0.0
mp-510018,Rb2CuH12(SeO7)2,1.653,0.0
mp-865018,CuBiPtS3,3.6738,0.0
mp-29666,Bi2Te2Se,4.8523,0.0
mp-556036,Ba3Al2Cu2F16,1.6051,0.0
mp-764560,Na5CrO4,1.8705,0.0
mp-771199,V3FeO8,2.5448,0.0
mp-770592,Mn2PO5,2.105,0.0
mp-1194841,SrCuH3ClO3,1.9068,0.0
mp-1175290,Li7Mn4CoO12,2.3841,0.0
mp-558244,As(IF3)2,1.7248,0.0
mp-754469,Er2TeO2,2.4787,0.0
mp-1177542,Li3MnV(PO4)3,1.9604,0.0
mp-1174169,Li4Mn3CoO8,2.364,0.0
mp-1194850,Mn3As2H26(S4N5)2,1.8453,0.0
mp-780759,NaV13O18,2.7702,0.0
mp-1002571,NaMn2O4,2.4252,0.0
mp-24333,UH12(ClO2)3,1.7121,0.0
mp-776591,Li2MnVP2(HO5)2,1.9802,0.0
mp-15257,Tb2Se3,3.1164,0.0
mp-762326,Li2CuF5,1.6812,0.0
mp-715598,V7O13,2.8142,0.0
mp-1039713,NaHfMg30O31,1.8267,0.0
mp-1175676,Li9Mn2Co5O16,2.4605,0.0
mp-1030102,Te4MoW3(SeS)2,0.9757,0.0
mp-1027607,Te2Mo3W(SeS2)2,0.9728,0.0
mp-573321,TePdI2,3.0596,0.0
mp-1003923,CaMn4O8,2.4875,0.0
mp-1282537,Na2MnO2,1.9235,0.0
mp-555275,NbTe7Br5O,3.0982,0.0
mp-673763,Li3YbCl6,1.7449,0.0
mp-1191175,K2Fe(PSe3)2,2.4161,0.0
mp-1221643,MnCdS2,2.4557,0.0
mp-695044,Ca5Y3Ti5Mn3O24,2.5021,0.0
mp-774490,Li4Mn3Fe2Sb3O16,2.0608,0.0
mp-1227434,Bi4(TeS)3,4.3173,0.0
mp-769631,Li2Mn3NiO8,2.4661,0.0
mp-1211937,K3Nb6SBr17,2.2459,0.0
mp-1025728,Te2Mo3Se4,0.9179,0.0
mp-1174594,Li4MnCo2O7,2.4673,0.0
mp-1213937,Cr5Cu(GeO6)2,2.3351,0.0
mp-1186271,NaMg149,2.822,0.0
mp-759433,Li3CuF5,1.5438,0.0
mp-605912,Al2NiCl8,1.7042,0.0
mp-762244,Li2AgF4,1.6723,0.0
mp-768456,Co2(SO4)3,2.0437,0.0
mp-1175078,Li7Mn2(CoO4)3,2.5008,0.0
mp-1100522,Li9Mn7O16,2.3797,0.0
mp-1194729,RbAlCu(PO4)2,1.7781,0.0
mp-1204900,Sc4FeBr5,2.6857,0.0
mp-758391,KMn2P2HO9,2.0278,0.0
mp-1102952,DyAsSe,4.389,0.0
mp-1177614,Li3MnV(PO4)3,1.8586,0.0
mp-1203161,Ca10Si5(ClO10)2,1.7568,0.0
mp-1221534,MnZn3S4,2.5507,0.0
mp-26458,CrP2O7,2.3299,0.0
mp-1188599,Gd3Sb4Au3,5.2701,0.0
mp-649107,ReTe7O7F32,1.5697,0.0
mp-721415,CuH12N2(Cl2O)2,1.736,0.0
mp-1297720,LiCo5O7F,2.6941,0.0
mp-1003483,CaMn4O8,2.4899,0.0
mp-1178138,Li12Mn7V(PO4)12,2.0282,0.0
mp-1026980,Mo2Se3S,2.8896,0.0
mp-770111,PrBiO4,2.4091,0.0
mp-1247504,MgCrCoS4,3.392,0.0
mp-32833,Ho6Se11,3.1844,0.0
mp-12337,NaLa2OsO6,2.256,0.0
mp-1199282,NpB3O8,1.6949,0.0
mp-1189739,Ba2YGaTe5,2.8476,0.0
mp-1030605,Te2Mo3WSe6,0.9589,0.0
mp-755507,Li2V5CuO12,2.3093,0.0
mp-1025919,MoW2(SeS2)2,2.8401,0.0
mp-1201631,AlCu6H18SClO19,1.9044,0.0
mp-558320,K3U3Si2O13,2.0041,0.0
mp-1211314,La2TiCoO6,2.3939,0.0
mp-1228487,Ba2In2O5,2.1922,0.0
mp-583034,Ba2U2O7,2.2571,0.0
mp-1219595,RbHgSbTe3,3.9871,0.0
mp-1299412,Li4Mn3SbO8,2.2239,0.0
mvc-5380,CaAgAsO5,2.1972,0.0
mp-1210183,Pr2Sn3(PbS4)3,3.1147,0.0
mp-759118,LiMn3Al2(HO2)6,1.8689,0.0
mp-1027473,Mo3W(SeS)4,2.7833,0.0
mp-758042,Li4Fe3Co3(SbO8)2,2.3884,0.0
mp-1094079,PAuS,3.2341,0.0
mp-777053,Li4Mn3Fe2Sn3O16,2.2005,0.0
mp-1210157,NaCu2H3(SO5)2,2.0258,0.0
mp-570858,AgCl,2.5002,0.0
mp-29699,TiNb3O6,3.0675,0.0
mp-761897,LiCuF3,1.6943,0.0
mp-542332,K2Cu(CO3)2,1.7494,0.0
mp-1191026,YPS,3.4101,0.0
mp-1229027,AlCuSnSe4,2.7689,0.0
mp-1208869,Sr2CoSbO6,2.1959,0.0
mp-17407,Au3F8,2.0113,0.0
mp-1210355,NaNp(HO2)2,1.8226,0.0
mp-1178207,Li2Cr3CuO8,2.8373,0.0
mp-1236356,LiP4(Br3O)4,1.6179,0.0
mp-1175886,Li9Mn2Co5O16,2.502,0.0
mp-1195336,CeTlP2S7,2.4261,0.0
mp-9425,Sr2GaCuSO3,2.3173,0.0
mp-764328,Na5Mn7O16,2.3678,0.0
mp-766611,Li17Ni11O28,2.7552,0.0
mp-1199807,Na2PrN5O16,1.671,0.0
mp-23403,SbIF5,1.6289,0.0
mp-771298,Li4V3Cr2Co(PO4)6,1.8898,0.0
mp-1080152,MoW3(SeS)4,2.8492,0.0
mp-1177896,Li2MnV(P2O7)2,1.8039,0.0
mp-754418,Co6OF11,1.6804,0.0
mp-1301464,Li4Mn3CoO8,2.481,0.0
mp-1113579,Rb2TlAgF6,1.7371,0.0
mp-756173,Li5FeS4,2.1212,0.0
mp-1176783,LiCo2(PO4)2,1.8446,0.0
mp-1013643,Sr3BiP,3.3515,0.0
mp-1203959,Sc4FeCl5,2.6325,0.0
mp-775161,Li2Ti3VO8,2.3292,0.0
mp-554310,TlBiS2,3.5979,0.0
mp-757602,Li4Cr3Co(PO4)4,1.8111,0.0
mp-26274,Mn(PO3)4,1.7934,0.0
mp-1026983,Te2Mo2SeS,0.9294,0.0
mp-759363,Ni3OF5,1.7164,0.0
mp-652224,Rb2Cu2(MoO4)3,2.0878,0.0
mp-1177214,Li4V3P8O29,1.9672,0.0
mp-1113618,Rb2BiAuI6,2.7665,0.0
mp-1175557,Li9Mn2Co5O16,2.5092,0.0
mp-1195153,Tb2CuH4(SO6)2,1.8555,0.0
mp-1297824,Li4MnCo3O8,2.5369,0.0
mp-1028478,MoW3(SeS)4,2.8431,0.0
mp-758744,Li2Cr3O6,2.4542,0.0
mp-645435,Cu3Sn4PbO12,3.3038,0.0
mvc-10905,Ca3V2(BiO6)2,2.0793,0.0
mp-680182,Bi9Ir2I3,3.9322,0.0
mp-1303958,Li2Ni3SbO8,2.7134,0.0
mp-753869,LiV2(PO4)2,1.8516,0.0
mp-685995,Ta6Pb4O19,2.527,0.0
mp-778147,Na5Bi2P(CO4)4,1.6972,0.0
mp-1174326,Li4Mn3O7,2.4092,0.0
mp-1114392,Rb2InSbI6,2.2793,0.0
mp-1175408,Li9Mn2Co5O16,2.5031,0.0
mp-985831,HfSe2,2.8773,0.0
mp-1232332,ZnCu2SiSe4,2.9509,0.0
mp-1204429,K11Np2H9(S5O22)2,1.5626,0.0
mp-605863,AgSbPbS3,3.7541,0.0
mp-1664200,Li2Mn3FeO8,2.5245,0.0
mp-559811,K6U2(Cu4S5)3,2.4557,0.0
mp-1178084,Li12Mn3V5(PO4)12,1.9384,0.0
mp-571550,Sb2TeSe2,4.7668,0.0
mp-680697,Ce6Si4S17,2.4183,0.0
mp-1204332,YCrO5,2.1312,0.0
mp-556303,CuBi2(SeO3)4,2.1649,0.0
mp-774782,LiTiMnO4,2.5518,0.0
mp-1177732,Li3Co2(SiO4)2,1.9562,0.0
mp-1247450,Sr2CdN2,2.6948,0.0
mp-766029,Mg4Mn9O13,2.0866,0.0
mp-755733,Li2MnSiO5,2.3337,0.0
mp-560453,Ca7Cu(PtO6)2,2.2833,0.0
mvc-9251,CaCoBiO5,2.2315,0.0
mp-1175141,Li7Mn4CoO12,2.3818,0.0
mp-1225857,CuBi3PbS6,3.7484,0.0
mp-504151,LiBi2(PO4)3,1.898,0.0
mp-1176848,Li8Mn3Cr(PO4)6,1.7778,0.0
mp-698666,Li2MoO3,2.1647,0.0
mp-756298,Li2Mn2O3,2.1117,0.0
mp-758712,Li2Cr2Si2O9,2.2922,0.0
mp-561012,Sr3Cu3(PO4)4,2.0371,0.0
mp-755301,Ni6OF11,1.6624,0.0
mp-1030523,Te2Mo3WSe6,0.9581,0.0
mp-1106363,Ho3Sb4Au3,5.2537,0.0
mp-1227363,CaAl2F10,1.4166,0.0
mp-1098352,NaMg30TiO32,1.8194,0.0
mp-1213391,DyCrO5,2.2816,0.0
mp-1176291,Li9Mn2Co5O16,2.538,0.0
mp-1212228,Np(IO3)2,2.0076,0.0
mp-1223933,K4Sr2SnAs4,2.7741,0.0
mp-1102476,TbAsSe,4.3777,0.0
mp-1226118,Cs4BiSbCl12,1.7113,0.0
mp-760971,Li3Fe2(SiO4)2,1.7783,0.0
mp-22647,TmCrO4,2.0907,0.0
mp-1215215,ZrSeS,3.0568,0.0
mp-554401,BaCu2Te2(ClO3)2,2.4441,0.0
mp-757930,Li2Co3SbO8,2.8054,0.0
mp-1194660,K11Cd2Sb5,2.755,0.0
mp-1174972,Li7Mn2(CoO4)3,2.4654,0.0
mp-756032,V3O5F,2.8445,0.0
mp-568394,MoCl3,2.0775,0.0
mp-849746,LiMn2(BO3)2,2.0772,0.0
mp-22329,NaNd2OsO6,2.2254,0.0
mp-1238514,CsTiH10C4O13,1.6196,0.0
mp-1214970,Ag6Ge(S2Br)2,2.7975,0.0
mp-1215597,Zr2(SeS)3,2.8862,0.0
mp-755768,V3(O2F)2,2.5695,0.0
mp-1176060,Li9Mn2Co5O16,2.5019,0.0
mp-764488,LiMnV(P2O7)2,1.9882,0.0
mp-1210482,Pr2InCuSe5,3.2809,0.0
mvc-12752,MoO3,2.8366,0.0
mp-850206,V3(O2F)2,2.4675,0.0
mp-1214214,Ca14Al12Zn4O35,1.8353,0.0
mp-774249,Li3MnCr2O6,2.2059,0.0
mp-772531,Li4Ti3V3(FeO8)2,2.3205,0.0
mp-1216205,Y4Mn3NiO12,2.6633,0.0
mp-1030448,Te6MoW3Se2,2.824,0.0
mp-23434,Al2CuCl8,1.6229,0.0
mp-1100506,Li9Mn7O16,2.4096,0.0
mp-1175373,Li7Mn5O12,2.448,0.0
mp-1027140,MoW3(SeS)4,2.8444,0.0
mp-1037725,YMg30ZnO32,1.832,0.0
mp-555570,BaCu(SeO3)2,2.035,0.0
mp-775926,Li4Mn3Ni3(PO4)6,1.9209,0.0
mp-1202476,Cu2H6Pb5C(SO7)3,1.94,0.0
mp-772431,CoH8(CO5)2,1.8476,0.0
mp-1192356,La3BeCrS7,2.7295,0.0
mp-16001,Rb5Ti6AgSe27,2.9006,0.0
mp-753424,Li3Ti2(NiO4)2,2.5391,0.0
mp-1175853,Li9Mn2Co5O16,2.4704,0.0
mp-571193,MnP4,4.387,0.0
mp-1177000,Li6MnV3(PO4)6,1.8232,0.0
mp-1175604,Li9Mn2Co5O16,2.496,0.0
mp-1027091,MoW(SeS)2,2.7837,0.0
mp-560316,Hg3SO6,2.217,0.0
mp-773009,Li5Mn5(PO4)6,2.0224,0.0
mp-1652832,Na3CoBPO7,1.7262,0.0
mp-758480,Li3Mn3(PO4)4,2.0886,0.0
mp-1025716,MoW2(SeS2)2,2.84,0.0
mvc-8316,MnZnNiP2O9,2.1057,0.0
mp-1174822,Li6Mn3CoO10,2.4804,0.0
mp-703320,Sr16Fe6Co2Mo8O45,2.2999,0.0
mp-780604,Cr(SO4)2,1.8472,0.0
mp-774223,K2H2OsCCl5O2,1.6866,0.0
mp-851114,Li4V3P8O29,1.9751,0.0
mp-1191902,TbB4W,3.9031,0.0
mp-723034,Na2Mn(H2N)4,1.7105,0.0
mp-1037159,HfMg30ZnO32,1.8424,0.0
mp-1178130,Li2CrCo3O8,2.9265,0.0
mp-1025934,Mo2W(SeS2)2,2.7568,0.0
mp-1185573,Mg149Au,2.9782,0.0
mp-542935,Co5P4(HO2)10,1.784,0.0
mp-24038,K2CuH12(SO7)2,1.5854,0.0
mp-1212148,La2Sn3(PbS4)3,3.0954,0.0
mp-622375,Mn(GaS2)2,2.5756,0.0
mp-622353,La4(CoO3)3,2.451,0.0
mp-765197,Li5V3P8O29,1.9274,0.0
mp-1177933,Li2MnVP2(HO5)2,2.0107,0.0
mp-1025906,Mo3(Se2S)2,2.8415,0.0
mp-1194939,Na12Mn3S6(O3F)8,1.5422,0.0
mp-1208134,TlCu2H(SeO5)2,2.2963,0.0
mp-616141,Cs5GeAs3,2.7282,0.0
mp-585266,MnP2O7,1.9948,0.0
mp-1177563,Li3MnV(PO4)3,1.9506,0.0
mp-1304744,Ba2V2O5,2.4524,0.0
mp-1215862,Zn7(SbO6)2,2.1459,0.0
mp-774808,Na3MnO3,1.8887,0.0
mp-1661403,Li4Mn3Co3(SnO8)2,2.6015,0.0
mp-707342,ZnH18Ru2Br7N6,1.8738,0.0
mp-1177349,Li4MnV3(P2O7)4,1.7776,0.0
mp-1218652,Sr5V3O13,1.9021,0.0
mp-1213971,CaVCuHO5,2.4983,0.0
mp-27224,Na4CoO4,1.952,0.0
mp-754453,LaTiNO2,2.9399,0.0
mp-1176385,Na2MnPCO7,1.7217,0.0
mp-759534,LiBi2(SO4)3,1.8442,0.0
mp-758704,LiMn2(CO3)4,1.9154,0.0
mp-760251,Na2CuP2O7,1.709,0.0
mp-781628,Li7Mn8(BO3)8,1.9073,0.0
mp-755239,Ga2HgO4,2.2972,0.0
mp-754468,NaCuO2,2.3527,0.0
mp-995238,SnH6CI3N,2.3477,0.0
mp-1521101,KGdV4O12,2.3625,0.0
mp-1206803,Y2CI2,2.8908,0.0
mp-1218437,Sr3LaZnRuO8,2.3973,0.0
mp-1113421,Cs2BiAuI6,2.8455,0.0
mp-555597,V4O7,2.7857,0.0
mp-1037311,Mg30TiCuO32,1.8387,0.0
mp-28103,USCl9,1.7571,0.0
mp-28920,Tl5Se2Cl,2.8645,0.0
mvc-2470,Mg2Fe9O13,2.2702,0.0
mp-777739,Fe5(OF4)2,1.7444,0.0
mp-1191349,TbB4Mo,3.9556,0.0
mp-30145,Rb2Bi8Se13,3.6472,0.0
mp-1516941,SrCaEuWO6,2.1165,0.0
mp-1250798,Sr2YAlNi2O7,2.102,0.0
mp-716723,V9O17,2.8911,0.0
mp-1227162,CaYb3Mn4O12,2.9589,0.0
mp-1030573,Te4Mo3WSe4,0.9274,0.0
mp-1190574,HoPS,3.1669,0.0
mp-759775,Li8Mn9O18,2.3967,0.0
mp-19476,CsFe2P5O16,1.7439,0.0
mp-772797,Ti2Cu(PO4)3,2.1426,0.0
mp-754313,LiV3CoO10,2.369,0.0
mp-775226,LiMn2(BO3)2,2.1041,0.0
mp-849266,LiB3H3SeO9,1.6133,0.0
mp-763350,V3O5F,2.7565,0.0
mp-1640067,Li2Fe(CoO3)2,2.6803,0.0
mp-973064,LaH3,2.3448,0.0
mp-1209066,Sb2AsS2,3.7529,0.0
mp-629690,Bi2(PbS2)3,3.5331,0.0
mp-758754,Li5Cr6P5O24,1.9869,0.0
mp-775767,AgAsO3,2.1121,0.0
mp-1227537,Ca11Si9As16,3.2911,0.0
mp-1175252,Li7Mn4CoO12,2.3862,0.0
mp-1226754,CdAsP,3.4629,0.0
mp-1214381,BaPrCuTe3,2.987,0.0
mp-1228276,Ba3NiSbRuO9,2.3049,0.0
mp-1173948,Li3Mn2CoO6,2.4823,0.0
mp-1226383,Cs12Sn2As6O,2.7015,0.0
mp-1214461,Ba4Li(BiO4)3,2.3736,0.0
mp-1293023,Li2MnV3O8,2.4507,0.0
mp-669509,Gd2S3,2.8497,0.0
mp-1192160,DyB4W,3.9557,0.0
mp-1174868,Li7Mn2(CoO4)3,2.4979,0.0
mp-1226849,CdIn3Te4As,3.1064,0.0
mp-756583,Li4V5CuClO15,1.962,0.0
mp-1227843,BaSr(PbO3)2,2.6352,0.0
mp-1185591,Mg149Ag,2.8782,0.0
mp-1100887,Y7(CuTe4)3,3.1804,0.0
mp-1220962,NaV5MoO15,2.3047,0.0
mp-761023,Li3V3P8O29,2.0202,0.0
mp-570700,Hf3Tl2(CuSe4)2,3.2221,0.0
mp-1229151,Ag15S5I4Br,2.9325,0.0
mp-707285,CuH16(IO8)2,1.7523,0.0
mp-775991,CrCo3(PO4)4,2.4243,0.0
mp-1184657,Hg,4.2865,0.0
mp-556331,Sr4Pt4PbO11,2.746,0.0
mp-1304884,Li3Mn3TeO8,2.2042,0.0
mp-1273218,SrLaMnRuO6,2.6453,0.0
mp-652196,Cu2Bi4Pb2S9,3.8563,0.0
mp-1221310,Na2Sr3As4,3.1158,0.0
mp-556834,RuCl(OF3)2,1.6595,0.0
mp-1219970,Pb4Se3S,4.3089,0.0
mp-1104659,Dy2MnNiO6,2.4353,0.0
mp-1174270,Li4Mn3CoO8,2.7134,0.0
mp-1174826,Li6Mn3CoO10,2.3485,0.0
mp-777375,LiMn2(BO3)2,2.1046,0.0
mp-776010,Cr2Fe3Cu(PO4)6,2.1386,0.0
mp-1275528,VZn2SbO6,2.3582,0.0
mp-1221975,Mn(GaS2)2,2.5038,0.0
mp-510672,MnPbO3,3.1537,0.0
mp-1279798,NaNiO2,2.716,0.0
mp-1096971,GaAgO2,2.4824,0.0
mp-975275,RbNa2Sb,2.999,0.0
mp-1185579,Mg149Hg,2.8666,0.0
mp-504934,Sc2CI3,2.491,0.0
mp-555937,Ca3Cu3(AsO4)4,2.0865,0.0
mp-1224568,K2Mn5Si12O31,1.6657,0.0
mp-1176488,Mn2HgO4,2.643,0.0
mp-1205856,Eu2LuTaO6,2.2824,0.0
mvc-3988,Ca2Fe2O5,2.2628,0.0
mp-774305,LiCo2NiO6,3.1585,0.0
mp-1079080,CsCd4As3,3.3407,0.0
mp-559897,OsO2F3,1.8451,0.0
mp-1190755,YB4W,3.9643,0.0
mp-1195621,Rb2U(Si2O5)3,1.6325,0.0
mp-697792,LiMn2(PO4)3,2.3055,0.0
mp-1206231,Cs2RbPdF6,1.6027,0.0
mp-759477,Li2Mn2F7,1.5771,0.0
mp-1716,Rh2O3,3.4061,0.0
mp-773844,Li2V3CuO8,2.5927,0.0
mp-1174770,Li6Mn3CoO10,2.4675,0.0
mp-8866,La10Se19,3.237,0.0
mp-1101673,NaCr2O4,2.3276,0.0
mp-1224545,In2FeSbO7,2.4463,0.0
mp-779308,SrLiLa7(CoO8)2,2.4044,0.0
mp-1209506,RbBi3Se5,3.4858,0.0
mp-680173,Bi9Rh2Br3,3.7849,0.0
mp-18038,KBaFeO3,2.0291,0.0
mp-1196390,CuSb3XeF23,1.5665,0.0
mvc-3976,Ca2AgSbO6,2.2978,0.0
mp-1206020,K2Ce(CuS2)2,2.4648,0.0
mp-1516456,KPrEuWO6,2.146,0.0
mp-759491,Li4MnOF5,1.7226,0.0
mp-977371,PW4Cl11,2.0685,0.0
mp-1210331,Na2PrSiO5,1.85,0.0
mp-1211177,Li4CuSbO6,2.4008,0.0
mp-756835,Li4MnFe3O8,1.9888,0.0
mp-1177014,Li6Mn3V(PO4)6,2.0022,0.0
mp-768045,V5BiO10,2.8305,0.0
mp-26858,Fe5(PO4)4,1.8512,0.0
mp-763431,LiMn5O3F5,1.802,0.0
mp-1663326,Li4Co3Sn5O16,2.1373,0.0
mp-557942,SrFe3P3O13,1.9371,0.0
mp-1025917,MoW2(SeS2)2,2.8383,0.0
mvc-10388,BaZnCuF7,1.903,0.0
mp-7368,Dy2Se3,3.1201,0.0
mp-1100521,Li9Mn7O16,2.398,0.0
mp-1037249,SrMg30CuO32,1.8313,0.0
mp-646218,BaY(CoO2)4,2.5013,0.0
mp-775325,Li6MnV3(PO4)6,1.9545,0.0
mp-850972,Li4Mn5Cr2O12,2.4235,0.0
mp-765749,Ni3OF5,1.7119,0.0
mp-773120,Mn3CrO8,2.8278,0.0
mp-765615,Li6Fe5SbO12,2.0564,0.0
mp-776085,Li2V3SnO8,2.3278,0.0
mp-776125,Ti3Cu2Sn(PO4)6,2.038,0.0
mp-1027150,MoW(SeS)2,2.8458,0.0
mp-1292349,AlV2O4,2.2489,0.0
mp-759787,Co7(SbO6)2,2.2196,0.0
mp-1204489,AlSb2Te2BrCl4,2.4016,0.0
mp-1174322,Li4Mn3O7,2.4438,0.0
mp-1190436,Bi4Pb7Se13,4.2945,0.0
mp-561318,Ba2AlCu2F11,1.6502,0.0
mp-613620,Rh2O3,3.3803,0.0
mp-1307659,Li2Mn3GaO8,2.3849,0.0
mp-1184046,CuCl,2.263,0.0
mp-1202993,Cu3P4Pb3O16,2.2052,0.0
mp-1221792,MnCd2TeO6,2.2266,0.0
mp-505436,CuP4O11,1.7801,0.0
mp-1185581,Mg149Cd,2.85,0.0
mp-1176404,Na2CuCSO7,1.7163,0.0
mp-1027112,MoW3(SeS)4,2.8473,0.0
mp-558663,Ca2CuTe4(ClO5)2,2.1145,0.0
mp-865145,NaTl2Bi,4.2112,0.0
mp-764510,FeOF,2.1063,0.0
mp-1316892,TiCrO4,2.7596,0.0
mp-1205007,KSb2Te2(HO2)2,2.3492,0.0
mp-774792,Na2MnO2,1.9245,0.0
mp-1203320,Co(W3Cl7)2,2.15,0.0
mp-1215190,ZrTiS6,2.8465,0.0
mp-636368,Ga3Fe,4.9505,0.0
mp-759807,V4O5F7,2.1187,0.0
mp-760957,NaCuP2O7,2.1267,0.0
mp-849954,Li4CrP2O9,1.9428,0.0
mp-647391,CeP5O14,1.6326,0.0
mp-1210224,Na5Cu3As4HO16,1.9827,0.0
mp-1003767,NaMn2O4,2.4423,0.0
mp-1023930,MoW(SeS)2,2.7889,0.0
mp-1025819,Mo3(Se2S)2,2.8503,0.0
mp-1025896,Mo2W(SeS2)2,2.7515,0.0
mp-1026909,Mo3W(SeS)4,2.7835,0.0
mp-1026911,MoW(SeS)2,2.8507,0.0
mp-1027127,MoW(SeS)2,2.8526,0.0
mp-1027129,Mo3W(SeS)4,2.7845,0.0
mp-1027147,MoW(SeS)2,2.8416,0.0
mp-1027159,MoW(SeS)2,2.788,0.0
mp-1027281,MoWSeS3,2.8124,0.0
mp-1027293,MoWSeS3,2.8239,0.0
mp-1027328,MoW3(SeS3)2,2.8961,0.0
mp-1027339,Te2Mo2SeS,0.9305,0.0
mp-1027376,MoW(SeS)2,2.8509,0.0
mp-1027408,Te6Mo3WS2,1.009,0.0
mp-1027409,Mo3W(SeS)4,2.77,0.0
mp-1027440,MoW(SeS)2,2.845,0.0
mp-1027492,MoSeS,2.7647,0.0
mp-1027624,MoWSeS3,2.8152,0.0
mp-1028694,Te4MoW3(SeS)2,0.9709,0.0
mp-1028755,Te3W2S,1.408,0.0
mp-1028832,MoW(SeS)2,2.7851,0.0
mp-1028855,MoW3(SeS)4,2.8464,0.0
mp-1028917,MoW3(SeS3)2,2.8926,0.0
mp-1028985,Te3MoWS,1.0333,0.0
mp-1029062,MoW3(SeS)4,2.8485,0.0
mp-1029179,MoW(SeS)2,2.8415,0.0
mp-1030131,MoWSeS3,2.8125,0.0
mp-1030239,Te2MoWSe2,0.9663,0.0
mp-1030524,MoW(SeS)2,2.8457,0.0
mp-1030613,Te2MoWSe2,1.3309,0.0
mp-1030742,MoW(SeS)2,2.8466,0.0
mp-1036652,Mg14AlCuO16,1.838,0.0
mp-1037415,Mg30FeBiO32,1.8478,0.0
mp-1037970,Mg30AlCdO32,1.8278,0.0
mp-1040164,KHfMg30O31,1.8369,0.0
mp-1079429,HoAgSe2,2.95,0.0
mp-10795,TaTlS3,3.0357,0.0
mp-1080151,MoW3(SeS3)2,2.9211,0.0
mp-1080153,MoW(SeS)2,2.836,0.0
mp-1080163,Mo3W(SeS)4,2.8077,0.0
mp-1080301,CeSe2,3.064,0.0
mp-1094040,Zn2In2O5,2.2415,0.0
mp-1095026,DyAgSe2,2.9574,0.0
mp-1099727,K4Na4Mo5(WO8)3,2.4199,0.0
mp-1099867,KNa3V2(MoO6)2,2.6967,0.0
mp-1100501,Li9Mn7O16,2.4087,0.0
mp-1100512,Li9Mn7O16,2.4221,0.0
mp-1100513,Li9Mn7O16,2.4162,0.0
mp-1100519,Li9Mn7O16,2.3572,0.0
mp-1100520,Li9Mn7O16,2.3376,0.0
mp-1100552,Li9Mn7O16,2.3931,0.0
mp-1100558,Li9Mn7O16,2.4315,0.0
mp-1100592,Li9Mn2Co5O16,2.4362,0.0
mp-1100868,YCuTe2,3.3553,0.0
mp-1101129,ThPbI12,2.2452,0.0
mp-1101414,Rb4FeO4,2.031,0.0
mp-1101425,Ni3OF5,1.7113,0.0
mp-1104125,Y2CdSe4,2.6493,0.0
mp-1104369,NaV2O4,2.3993,0.0
mp-1106096,Ba2YInTe5,2.8396,0.0
mp-1112890,Cs2InBiI6,1.9881,0.0
mp-1113283,Cs2InSbI6,2.2931,0.0
mp-1113557,Cs2AgMoBr6,2.2798,0.0
mp-1154,Ho4C7,3.7447,0.0
mp-1173060,AgBiS2,5.6968,0.0
mp-1173103,TbCuTe2,3.4095,0.0
mp-1173934,Li3Mn(CoO3)2,2.4597,0.0
mp-1174259,Li4Mn3CoO8,2.391,0.0
mp-1174280,Li6Mn3CoO10,2.4479,0.0
mp-1174292,Li7Co5O12,2.509,0.0
